Payment_ID,Tenant_ID,Unit_ID,Ledger_Year,Month_Number,Month_Name,Due_Date,Prior_2022_Balance,Amount_Due,Amount_Paid,Past_Due_Balance,Payment_Date,Days_Past_Due,Is_Late_After_Grace,Payment_Status
PAY-TEN-BLDG_01-3B-026-04,TEN-BLDG_01-3B-026,BLDG_01-3B,2023,4,April,01/04/2023,0,3554.1,3554.1,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-3B-026-05,TEN-BLDG_01-3B-026,BLDG_01-3B,2023,5,May,01/05/2023,0,3554.1,3554.1,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-3B-026-06,TEN-BLDG_01-3B-026,BLDG_01-3B,2023,6,June,01/06/2023,0,3554.1,3554.1,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-3B-026-07,TEN-BLDG_01-3B-026,BLDG_01-3B,2023,7,July,01/07/2023,0,3554.1,3554.1,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-3B-026-08,TEN-BLDG_01-3B-026,BLDG_01-3B,2023,8,August,01/08/2023,0,3554.1,3554.1,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-3B-026-09,TEN-BLDG_01-3B-026,BLDG_01-3B,2023,9,September,01/09/2023,0,3554.1,3554.1,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-3B-026-10,TEN-BLDG_01-3B-026,BLDG_01-3B,2023,10,October,01/10/2023,0,3554.1,3554.1,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-3B-026-11,TEN-BLDG_01-3B-026,BLDG_01-3B,2023,11,November,01/11/2023,0,3554.1,3554.1,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-3B-026-12,TEN-BLDG_01-3B-026,BLDG_01-3B,2023,12,December,01/12/2023,0,3554.1,3554.1,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-3C-027-01,TEN-BLDG_01-3C-027,BLDG_01-3C,2023,1,January,01/01/2023,0,1456.67,1456.67,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-3C-027-02,TEN-BLDG_01-3C-027,BLDG_01-3C,2023,2,February,01/02/2023,0,1456.67,1456.67,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-3C-027-03,TEN-BLDG_01-3C-027,BLDG_01-3C,2023,3,March,01/03/2023,0,1456.67,1456.67,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-3C-027-04,TEN-BLDG_01-3C-027,BLDG_01-3C,2023,4,April,01/04/2023,0,1456.67,1456.67,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-3C-027-05,TEN-BLDG_01-3C-027,BLDG_01-3C,2023,5,May,01/05/2023,0,1456.67,1456.67,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-3C-027-06,TEN-BLDG_01-3C-027,BLDG_01-3C,2023,6,June,01/06/2023,0,1456.67,1456.67,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-3C-027-07,TEN-BLDG_01-3C-027,BLDG_01-3C,2023,7,July,01/07/2023,0,1456.67,1456.67,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-3C-027-08,TEN-BLDG_01-3C-027,BLDG_01-3C,2023,8,August,01/08/2023,0,1456.67,1456.67,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-3C-027-09,TEN-BLDG_01-3C-027,BLDG_01-3C,2023,9,September,01/09/2023,0,1456.67,1456.67,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-3C-027-10,TEN-BLDG_01-3C-027,BLDG_01-3C,2023,10,October,01/10/2023,0,1456.67,1456.67,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-3C-027-11,TEN-BLDG_01-3C-027,BLDG_01-3C,2023,11,November,01/11/2023,0,1456.67,1456.67,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-3C-027-12,TEN-BLDG_01-3C-027,BLDG_01-3C,2023,12,December,01/12/2023,0,1456.67,1456.67,0,03/12/2023,2,0,Paid
VACANT-BLDG_01-3D,VACANT-BLDG_01-3D,BLDG_01-3D,2023,1,January,01/01/2023,0,0,0,0,,0,0,VACANT
PAY-TEN-BLDG_01-3E-029-01,TEN-BLDG_01-3E-029,BLDG_01-3E,2023,1,January,01/01/2023,0,519.44,519.44,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-3E-029-02,TEN-BLDG_01-3E-029,BLDG_01-3E,2023,2,February,01/02/2023,0,519.44,519.44,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-3E-029-03,TEN-BLDG_01-3E-029,BLDG_01-3E,2023,3,March,01/03/2023,0,519.44,519.44,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-3E-029-04,TEN-BLDG_01-3E-029,BLDG_01-3E,2023,4,April,01/04/2023,0,519.44,519.44,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-3E-029-05,TEN-BLDG_01-3E-029,BLDG_01-3E,2023,5,May,01/05/2023,0,519.44,519.44,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-3E-029-06,TEN-BLDG_01-3E-029,BLDG_01-3E,2023,6,June,01/06/2023,0,519.44,519.44,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-3E-029-07,TEN-BLDG_01-3E-029,BLDG_01-3E,2023,7,July,01/07/2023,0,519.44,519.44,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-3E-029-08,TEN-BLDG_01-3E-029,BLDG_01-3E,2023,8,August,01/08/2023,0,519.44,519.44,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-3E-029-09,TEN-BLDG_01-3E-029,BLDG_01-3E,2023,9,September,01/09/2023,0,519.44,519.44,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-3E-029-10,TEN-BLDG_01-3E-029,BLDG_01-3E,2023,10,October,01/10/2023,0,519.44,519.44,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-3E-029-11,TEN-BLDG_01-3E-029,BLDG_01-3E,2023,11,November,01/11/2023,0,519.44,519.44,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-3E-029-12,TEN-BLDG_01-3E-029,BLDG_01-3E,2023,12,December,01/12/2023,0,519.44,519.44,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-3F-030-01,TEN-BLDG_01-3F-030,BLDG_01-3F,2023,1,January,01/01/2023,0,1950,1950,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-3F-030-02,TEN-BLDG_01-3F-030,BLDG_01-3F,2023,2,February,01/02/2023,0,1950,1950,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-3F-030-03,TEN-BLDG_01-3F-030,BLDG_01-3F,2023,3,March,01/03/2023,0,1950,1950,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-3F-030-04,TEN-BLDG_01-3F-030,BLDG_01-3F,2023,4,April,01/04/2023,0,1950,1950,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-3F-030-05,TEN-BLDG_01-3F-030,BLDG_01-3F,2023,5,May,01/05/2023,0,1950,1950,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-3F-030-06,TEN-BLDG_01-3F-030,BLDG_01-3F,2023,6,June,01/06/2023,0,1950,1950,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-3F-030-07,TEN-BLDG_01-3F-030,BLDG_01-3F,2023,7,July,01/07/2023,0,1950,1950,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-3F-030-08,TEN-BLDG_01-3F-030,BLDG_01-3F,2023,8,August,01/08/2023,0,1950,1950,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-3F-030-09,TEN-BLDG_01-3F-030,BLDG_01-3F,2023,9,September,01/09/2023,0,1950,1950,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-3F-030-10,TEN-BLDG_01-3F-030,BLDG_01-3F,2023,10,October,01/10/2023,0,1950,1950,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-3F-030-11,TEN-BLDG_01-3F-030,BLDG_01-3F,2023,11,November,01/11/2023,0,1950,1950,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-3F-030-12,TEN-BLDG_01-3F-030,BLDG_01-3F,2023,12,December,01/12/2023,0,1950,1950,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-3G-031-01,TEN-BLDG_01-3G-031,BLDG_01-3G,2023,1,January,01/01/2023,0,3033.93,3033.93,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-3G-031-02,TEN-BLDG_01-3G-031,BLDG_01-3G,2023,2,February,01/02/2023,0,3033.93,3033.93,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-3G-031-03,TEN-BLDG_01-3G-031,BLDG_01-3G,2023,3,March,01/03/2023,0,3033.93,3033.93,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-3G-031-04,TEN-BLDG_01-3G-031,BLDG_01-3G,2023,4,April,01/04/2023,0,3033.93,3033.93,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-3G-031-05,TEN-BLDG_01-3G-031,BLDG_01-3G,2023,5,May,01/05/2023,0,3033.93,3033.93,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-3G-031-06,TEN-BLDG_01-3G-031,BLDG_01-3G,2023,6,June,01/06/2023,0,3033.93,3033.93,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-3G-031-07,TEN-BLDG_01-3G-031,BLDG_01-3G,2023,7,July,01/07/2023,0,3033.93,3033.93,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-3G-031-08,TEN-BLDG_01-3G-031,BLDG_01-3G,2023,8,August,01/08/2023,0,3033.93,3033.93,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-3G-031-09,TEN-BLDG_01-3G-031,BLDG_01-3G,2023,9,September,01/09/2023,0,3033.93,3033.93,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-3G-031-10,TEN-BLDG_01-3G-031,BLDG_01-3G,2023,10,October,01/10/2023,0,3033.93,3033.93,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-3G-031-11,TEN-BLDG_01-3G-031,BLDG_01-3G,2023,11,November,01/11/2023,0,3033.93,3033.93,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-3G-031-12,TEN-BLDG_01-3G-031,BLDG_01-3G,2023,12,December,01/12/2023,0,3033.93,3033.93,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-3H-032-01,TEN-BLDG_01-3H-032,BLDG_01-3H,2023,1,January,01/01/2023,0,1456.67,1500,-43.33,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-3H-032-02,TEN-BLDG_01-3H-032,BLDG_01-3H,2023,2,February,01/02/2023,0,1456.67,1800,-386.66,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-3H-032-03,TEN-BLDG_01-3H-032,BLDG_01-3H,2023,3,March,01/03/2023,0,1456.67,1456.67,-386.66,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-3H-032-04,TEN-BLDG_01-3H-032,BLDG_01-3H,2023,4,April,01/04/2023,0,1456.67,1456.67,-386.66,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-3H-032-05,TEN-BLDG_01-3H-032,BLDG_01-3H,2023,5,May,01/05/2023,0,1456.67,1456.67,-386.66,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-3H-032-06,TEN-BLDG_01-3H-032,BLDG_01-3H,2023,6,June,01/06/2023,0,1456.67,1456.67,-386.66,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-3H-032-07,TEN-BLDG_01-3H-032,BLDG_01-3H,2023,7,July,01/07/2023,0,1456.67,1456.67,-386.66,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-3H-032-08,TEN-BLDG_01-3H-032,BLDG_01-3H,2023,8,August,01/08/2023,0,1456.67,1456.67,-386.66,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-3H-032-09,TEN-BLDG_01-3H-032,BLDG_01-3H,2023,9,September,01/09/2023,0,1456.67,1456.67,-386.66,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-3H-032-10,TEN-BLDG_01-3H-032,BLDG_01-3H,2023,10,October,01/10/2023,0,1456.67,1456.67,-386.66,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-3H-032-12,TEN-BLDG_01-3H-032,BLDG_01-3H,2023,12,December,01/12/2023,0,1456.67,1456.67,1070.01,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-3H-032-11,TEN-BLDG_01-3H-032,BLDG_01-3H,2023,11,November,01/11/2023,0,1456.67,0,1070.01,,32,1,No Payment
PAY-TEN-BLDG_01-3J-033-01,TEN-BLDG_01-3J-033,BLDG_01-3J,2023,1,January,01/01/2023,0,886.64,886.64,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-3J-033-02,TEN-BLDG_01-3J-033,BLDG_01-3J,2023,2,February,01/02/2023,0,886.64,886.64,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-3J-033-03,TEN-BLDG_01-3J-033,BLDG_01-3J,2023,3,March,01/03/2023,0,886.64,886.64,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-3J-033-04,TEN-BLDG_01-3J-033,BLDG_01-3J,2023,4,April,01/04/2023,0,886.64,886.64,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-3J-033-05,TEN-BLDG_01-3J-033,BLDG_01-3J,2023,5,May,01/05/2023,0,886.64,886.64,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-3J-033-06,TEN-BLDG_01-3J-033,BLDG_01-3J,2023,6,June,01/06/2023,0,886.64,886.64,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-3J-033-07,TEN-BLDG_01-3J-033,BLDG_01-3J,2023,7,July,01/07/2023,0,886.64,886.64,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-3J-033-08,TEN-BLDG_01-3J-033,BLDG_01-3J,2023,8,August,01/08/2023,0,886.64,886.64,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-3J-033-09,TEN-BLDG_01-3J-033,BLDG_01-3J,2023,9,September,01/09/2023,0,886.64,886.64,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-3J-033-10,TEN-BLDG_01-3J-033,BLDG_01-3J,2023,10,October,01/10/2023,0,886.64,886.64,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-3J-033-11,TEN-BLDG_01-3J-033,BLDG_01-3J,2023,11,November,01/11/2023,0,886.64,886.64,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-3J-033-12,TEN-BLDG_01-3J-033,BLDG_01-3J,2023,12,December,01/12/2023,0,886.64,886.64,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-3KL-034-01,TEN-BLDG_01-3KL-034,BLDG_01-3KL,2023,1,January,01/01/2023,0,1812.15,1812.15,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-3KL-034-02,TEN-BLDG_01-3KL-034,BLDG_01-3KL,2023,2,February,01/02/2023,0,1812.15,1812.15,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-3KL-034-03,TEN-BLDG_01-3KL-034,BLDG_01-3KL,2023,3,March,01/03/2023,0,1812.15,1812.15,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-3KL-034-04,TEN-BLDG_01-3KL-034,BLDG_01-3KL,2023,4,April,01/04/2023,0,1812.15,1812.15,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-3KL-034-05,TEN-BLDG_01-3KL-034,BLDG_01-3KL,2023,5,May,01/05/2023,0,1812.15,1812.15,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-3KL-034-06,TEN-BLDG_01-3KL-034,BLDG_01-3KL,2023,6,June,01/06/2023,0,1812.15,1812.15,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-3KL-034-07,TEN-BLDG_01-3KL-034,BLDG_01-3KL,2023,7,July,01/07/2023,0,1812.15,1812.15,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-3KL-034-08,TEN-BLDG_01-3KL-034,BLDG_01-3KL,2023,8,August,01/08/2023,0,1812.15,1812.15,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-3KL-034-09,TEN-BLDG_01-3KL-034,BLDG_01-3KL,2023,9,September,01/09/2023,0,1812.15,1812.15,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-3KL-034-10,TEN-BLDG_01-3KL-034,BLDG_01-3KL,2023,10,October,01/10/2023,0,1812.15,1812.15,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-3KL-034-11,TEN-BLDG_01-3KL-034,BLDG_01-3KL,2023,11,November,01/11/2023,0,1812.15,1812.15,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-3KL-034-12,TEN-BLDG_01-3KL-034,BLDG_01-3KL,2023,12,December,01/12/2023,0,1812.15,1812.15,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-3M-035-01,TEN-BLDG_01-3M-035,BLDG_01-3M,2023,1,January,01/01/2023,0,2084.86,2084.86,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-3M-035-02,TEN-BLDG_01-3M-035,BLDG_01-3M,2023,2,February,01/02/2023,0,2084.86,2084.86,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-3M-035-03,TEN-BLDG_01-3M-035,BLDG_01-3M,2023,3,March,01/03/2023,0,2084.86,2084.86,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-3M-035-04,TEN-BLDG_01-3M-035,BLDG_01-3M,2023,4,April,01/04/2023,0,2084.86,2084.86,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-3M-035-05,TEN-BLDG_01-3M-035,BLDG_01-3M,2023,5,May,01/05/2023,0,2084.86,2084.86,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-3M-035-06,TEN-BLDG_01-3M-035,BLDG_01-3M,2023,6,June,01/06/2023,0,2084.86,2084.86,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-3M-035-07,TEN-BLDG_01-3M-035,BLDG_01-3M,2023,7,July,01/07/2023,0,2084.86,2084.86,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-3M-035-08,TEN-BLDG_01-3M-035,BLDG_01-3M,2023,8,August,01/08/2023,0,2084.86,1750,334.86,03/08/2023,2,0,Partial
PAY-TEN-BLDG_01-3M-035-09,TEN-BLDG_01-3M-035,BLDG_01-3M,2023,9,September,01/09/2023,0,2084.86,2084.86,334.86,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-3M-035-10,TEN-BLDG_01-3M-035,BLDG_01-3M,2023,10,October,01/10/2023,0,2084.86,2084.86,334.86,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-3M-035-11,TEN-BLDG_01-3M-035,BLDG_01-3M,2023,11,November,01/11/2023,0,2084.86,2084.86,334.86,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-3M-035-12,TEN-BLDG_01-3M-035,BLDG_01-3M,2023,12,December,01/12/2023,0,2084.86,2084.86,334.86,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-4A-036-01,TEN-BLDG_01-4A-036,BLDG_01-4A,2023,1,January,01/01/2023,0,2362.5,2362.5,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-4A-036-02,TEN-BLDG_01-4A-036,BLDG_01-4A,2023,2,February,01/02/2023,0,2362.5,2362.5,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-4A-036-03,TEN-BLDG_01-4A-036,BLDG_01-4A,2023,3,March,01/03/2023,0,2362.5,2362.5,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-4A-036-04,TEN-BLDG_01-4A-036,BLDG_01-4A,2023,4,April,01/04/2023,0,2362.5,2362.5,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-4A-036-05,TEN-BLDG_01-4A-036,BLDG_01-4A,2023,5,May,01/05/2023,0,2362.5,2362.5,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-4A-036-06,TEN-BLDG_01-4A-036,BLDG_01-4A,2023,6,June,01/06/2023,0,2362.5,2362.5,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-4A-036-07,TEN-BLDG_01-4A-036,BLDG_01-4A,2023,7,July,01/07/2023,0,2362.5,2362.5,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-4A-036-08,TEN-BLDG_01-4A-036,BLDG_01-4A,2023,8,August,01/08/2023,0,2362.5,2362.5,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-4A-036-09,TEN-BLDG_01-4A-036,BLDG_01-4A,2023,9,September,01/09/2023,0,2362.5,2362.5,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-4A-036-10,TEN-BLDG_01-4A-036,BLDG_01-4A,2023,10,October,01/10/2023,0,2362.5,2362.5,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-4A-036-11,TEN-BLDG_01-4A-036,BLDG_01-4A,2023,11,November,01/11/2023,0,2362.5,2362.5,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-4A-036-12,TEN-BLDG_01-4A-036,BLDG_01-4A,2023,12,December,01/12/2023,0,2362.5,2362.5,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-4B-037-01,TEN-BLDG_01-4B-037,BLDG_01-4B,2023,1,January,01/01/2023,1200,1456.67,1500,1156.67,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-4B-037-02,TEN-BLDG_01-4B-037,BLDG_01-4B,2023,2,February,01/02/2023,1200,1456.67,1800,813.34,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-4B-037-03,TEN-BLDG_01-4B-037,BLDG_01-4B,2023,3,March,01/03/2023,1200,1456.67,1456.67,813.34,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-4B-037-04,TEN-BLDG_01-4B-037,BLDG_01-4B,2023,4,April,01/04/2023,1200,1456.67,1456.67,813.34,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-4B-037-05,TEN-BLDG_01-4B-037,BLDG_01-4B,2023,5,May,01/05/2023,1200,1456.67,1456.67,813.34,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-4B-037-06,TEN-BLDG_01-4B-037,BLDG_01-4B,2023,6,June,01/06/2023,1200,1456.67,1456.67,813.34,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-4B-037-07,TEN-BLDG_01-4B-037,BLDG_01-4B,2023,7,July,01/07/2023,1200,1456.67,1456.67,813.34,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-4B-037-08,TEN-BLDG_01-4B-037,BLDG_01-4B,2023,8,August,01/08/2023,1200,1456.67,1456.67,813.34,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-4B-037-09,TEN-BLDG_01-4B-037,BLDG_01-4B,2023,9,September,01/09/2023,1200,1456.67,1456.67,813.34,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-4B-037-10,TEN-BLDG_01-4B-037,BLDG_01-4B,2023,10,October,01/10/2023,1200,1456.67,1456.67,813.34,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-4B-037-12,TEN-BLDG_01-4B-037,BLDG_01-4B,2023,12,December,01/12/2023,1200,1456.67,1456.67,2270.01,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-4B-037-11,TEN-BLDG_01-4B-037,BLDG_01-4B,2023,11,November,01/11/2023,1200,1456.67,0,2270.01,,32,1,No Payment
PAY-TEN-BLDG_01-4C-038-01,TEN-BLDG_01-4C-038,BLDG_01-4C,2023,1,January,01/01/2023,0,1142.81,1142.81,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-4C-038-02,TEN-BLDG_01-4C-038,BLDG_01-4C,2023,2,February,01/02/2023,0,1142.81,1142.81,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-4C-038-03,TEN-BLDG_01-4C-038,BLDG_01-4C,2023,3,March,01/03/2023,0,1142.81,1142.81,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-4C-038-04,TEN-BLDG_01-4C-038,BLDG_01-4C,2023,4,April,01/04/2023,0,1142.81,1142.81,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-4C-038-05,TEN-BLDG_01-4C-038,BLDG_01-4C,2023,5,May,01/05/2023,0,1142.81,1142.81,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-4C-038-06,TEN-BLDG_01-4C-038,BLDG_01-4C,2023,6,June,01/06/2023,0,1142.81,1142.81,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-4C-038-07,TEN-BLDG_01-4C-038,BLDG_01-4C,2023,7,July,01/07/2023,0,1142.81,1142.81,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-4C-038-08,TEN-BLDG_01-4C-038,BLDG_01-4C,2023,8,August,01/08/2023,0,1142.81,1142.81,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-4C-038-09,TEN-BLDG_01-4C-038,BLDG_01-4C,2023,9,September,01/09/2023,0,1142.81,1142.81,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-4C-038-10,TEN-BLDG_01-4C-038,BLDG_01-4C,2023,10,October,01/10/2023,0,1142.81,1142.81,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-4C-038-11,TEN-BLDG_01-4C-038,BLDG_01-4C,2023,11,November,01/11/2023,0,1142.81,1142.81,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-4C-038-12,TEN-BLDG_01-4C-038,BLDG_01-4C,2023,12,December,01/12/2023,0,1142.81,1142.81,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-4D-039-01,TEN-BLDG_01-4D-039,BLDG_01-4D,2023,1,January,01/01/2023,1200,1583.97,1583.97,1200,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-4D-039-02,TEN-BLDG_01-4D-039,BLDG_01-4D,2023,2,February,01/02/2023,1200,1583.97,1583.97,1200,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-4D-039-03,TEN-BLDG_01-4D-039,BLDG_01-4D,2023,3,March,01/03/2023,1200,1583.97,1583.97,1200,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-4D-039-04,TEN-BLDG_01-4D-039,BLDG_01-4D,2023,4,April,01/04/2023,1200,1583.97,1583.97,1200,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-4D-039-05,TEN-BLDG_01-4D-039,BLDG_01-4D,2023,5,May,01/05/2023,1200,1583.97,1583.97,1200,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-4D-039-06,TEN-BLDG_01-4D-039,BLDG_01-4D,2023,6,June,01/06/2023,1200,1583.97,1583.97,1200,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-4D-039-07,TEN-BLDG_01-4D-039,BLDG_01-4D,2023,7,July,01/07/2023,1200,1583.97,1583.97,1200,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-4D-039-08,TEN-BLDG_01-4D-039,BLDG_01-4D,2023,8,August,01/08/2023,1200,1583.97,1583.97,1200,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-4D-039-09,TEN-BLDG_01-4D-039,BLDG_01-4D,2023,9,September,01/09/2023,1200,1583.97,1583.97,1200,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-4D-039-10,TEN-BLDG_01-4D-039,BLDG_01-4D,2023,10,October,01/10/2023,1200,1583.97,1583.97,1200,03/10/2023,2,0,Paid
